playerId,teamId,position,longPassesP90,longPassesAccPC,shortPassesP90,shortPassesAccPC,forwardPassesP90,forwardPassesAccPC,backwardPassesP90,backwardPassesAccPC,keyPassesP90
667,41,cf,0.3943908851884312,80.0,8.124452234881682,87.37864077669903,3.4706397896581946,79.54545454545455,7.177914110429448,84.61538461538461,0.0
668,1,cf,0.4225352112676056,0.0,21.549295774647888,80.88235294117646,7.922535211267606,61.333333333333336,18.380281690140844,78.16091954022988,0.6338028169014085
669,112,rb,3.473592571096924,54.13533834586466,11.230412071967498,85.34883720930233,11.909460243760883,64.03508771929825,7.260591990713871,84.53237410071942,0.0522344747533372
670,23,rcb,4.401999285969296,52.55474452554745,16.29061049625134,94.47731755424063,14.844698322027847,72.72727272727273,9.093181006783292,91.87279151943463,0.0
671,45,lcmf,4.6381578947368425,41.843971631205676,27.105263157894736,88.59223300970874,17.467105263157894,69.86817325800376,18.94736842105263,84.54861111111111,0.16447368421052633
672,54,gk,3.8007466168922073,78.45303867403315,4.094727018198787,94.35897435897436,10.814279048063462,89.70873786407768,0.29398040130657954,78.57142857142857,0.0
673,16,lb,1.940700808625337,75.0,35.05390835579515,94.80968858131487,20.49865229110512,78.10650887573965,31.29380053908356,81.3953488372093,0.3638814016172507
674,103,lb,7.2072985301571215,54.43037974683544,18.246325392802838,84.25,19.61479979726305,62.093023255813954,12.72681196147998,80.28673835125448,0.22807906741003547
675,22,rw,2.5036603221083453,65.78947368421052,28.297950219619327,90.91967403958091,14.725475841874085,76.28635346756153,21.676427525622255,87.68996960486322,0.3623718887262079
676,8,rdmf,2.111111111111111,59.64912280701754,41.25925925925926,93.89587073608618,19.11111111111111,83.13953488372093,27.22222222222222,94.01360544217687,0.2222222222222222
677,56,cf,0.5531324345757336,38.70967741935484,9.010705789056304,80.39603960396039,3.8005551149881045,55.39906103286385,7.88659793814433,74.8868778280543,0.30333068992862805
678,20,rcmf,5.205223880597015,56.98924731182796,43.40485074626866,92.77885235332045,28.348880597014926,79.17077986179665,24.990671641791046,92.49720044792834,0.16791044776119404
679,113,rcmf3,2.3183925811437405,44.0,28.74806800618238,92.25806451612904,13.12210200927357,74.5583038869258,20.123647604327665,94.23963133640552,0.04636785162287481
680,7,rwf,1.116504854368932,56.52173913043478,24.70873786407767,88.8015717092338,9.029126213592233,70.43010752688173,19.41747572815534,85.5,0.5339805825242718
